0.006938,0.014393
0.007000,0.014279
0.007063,0.014279
0.007125,0.014279
0.007188,0.014393
0.007250,0.014622
0.007313,0.014622
0.007375,0.014850
0.007437,0.015193
0.007500,0.015536
0.007562,0.015650
0.007625,0.015764
0.007687,0.015878
0.007750,0.016221
0.007812,0.016564
0.007875,0.016907
0.007938,0.017021
0.008000,0.017021
0.008063,0.017021
0.008125,0.016907
0.008188,0.016678
0.008250,0.016678
0.008313,0.016678
0.008375,0.016450
0.008438,0.015993
0.008500,0.015536
0.008563,0.014965
0.008625,0.014393
0.008688,0.013594
0.008750,0.012908
0.008812,0.011995
0.008875,0.011195
0.008937,0.010281
0.009000,0.009367
0.009062,0.008339
0.009125,0.007311
0.009187,0.006169
0.009250,0.004798
0.009312,0.003541
0.009375,0.002399
0.009437,0.001599
0.009500,0.000685
0.009562,-0.000457
0.009625,-0.001599
0.009687,-0.002742
0.009750,-0.003541
0.009813,-0.004341
0.009875,-0.005141
0.009938,-0.006054
0.010000,-0.006968
0.010063,-0.007882
0.010125,-0.008796
0.010188,-0.009710
0.010250,-0.010281
0.010313,-0.010738
0.010375,-0.011309
0.010438,-0.012109
0.010500,-0.013251
0.010563,-0.014622
0.010625,-0.015764
0.010688,-0.016792
0.010750,-0.017592
0.010812,-0.018277
0.010875,-0.018963
0.010937,-0.019877
0.011000,-0.020905
0.011062,-0.022047
0.011125,-0.023075
0.011187,-0.023989
0.011250,-0.024674
0.011312,-0.025246
0.011375,-0.025931
0.011437,-0.026616
0.011500,-0.027416
0.011562,-0.028101
0.011625,-0.028787
0.011687,-0.029472
0.011750,-0.030158
0.011813,-0.030957
0.011875,-0.031643
0.011938,-0.032328
0.012000,-0.032442
0.012063,-0.032328
0.012125,-0.031985
0.012188,-0.031871
0.012250,-0.031757
0.012313,-0.031643
0.012375,-0.031300
0.012438,-0.030843
0.012500,-0.029929
0.012563,-0.029015
0.012625,-0.027987
0.012688,-0.027073
0.012750,-0.026159
0.012812,-0.025017
0.012875,-0.023989
0.012937,-0.022732
0.013000,-0.021476
0.013062,-0.020334
0.013125,-0.018849
0.013187,-0.017478
0.013250,-0.016221
0.013312,-0.014965
0.013375,-0.013936
0.013437,-0.012794
0.013500,-0.011309
0.013562,-0.009938
0.013625,-0.008568
0.013688,-0.007311
0.013750,-0.006283
0.013813,-0.005141
0.013875,-0.003884
0.013938,-0.002970
0.014000,-0.001942
0.014063,-0.000800
0.014125,0.000228
0.014188,0.001142
0.014250,0.001714
0.014313,0.002399
0.014375,0.003199
0.014438,0.004341
0.014500,0.005712
0.014563,0.006626
0.014625,0.007311
0.014687,0.007654
0.014750,0.008111
0.014812,0.008796
0.014875,0.009596
0.014937,0.010624
0.015000,0.011538
0.015062,0.012337
0.015125,0.012908
0.015187,0.013365
0.015250,0.013936
0.015312,0.014508
0.015375,0.014965
0.015437,0.015307
0.015500,0.015422
0.015562,0.015764
0.015625,0.016107
0.015688,0.015993
0.015750,0.015993
0.015813,0.015993
0.015875,0.016107
0.015938,0.016221
0.016000,0.016221
0.016063,0.016335
0.016125,0.016335
0.016188,0.016221
0.016250,0.015993
0.016313,0.015650
0.016375,0.015307
0.016438,0.015193
0.016500,0.015079
0.016563,0.014965
0.016625,0.014850
0.016688,0.014736
0.016750,0.014622
0.016813,0.014279
0.016875,0.014279
0.016938,0.014279
0.017000,0.013936
0.017063,0.013594
0.017125,0.013251
0.017188,0.012794
0.017250,0.012337
0.017313,0.012223
0.017375,0.012337
0.017438,0.012680
0.017500,0.013137
0.017563,0.013480
0.017625,0.013480
